"Carrefour","Réponses","Seul","2 personnes","3-5 personnes","6 personnes et plus","Vert","Clignotant","Rouge","Oui","Non","Trottoir","Chaussée","Terre-plein/refuge/2 temps","Piste cyclable","Ne s'applique pas","Homme","Femme","15-19 ans","20-34 ans","35-64 ans","65 ans et plus","Schéma","Oui","Non","Ligne droite","Diagonale","Autres (préciser)","Trottoir","Terre-plein","Autres",0,"1-5 personnes","Plus de 5 personnes","Plus de 20 personnes","Mouvement tête avant","Mouvement tête pendant","Course (accélaration)","Hésitation","Aucune attention","Dispositif visuel (journal…)","Dispositif auditif (tél, casque…)",,
"LeR",1045,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR2",1,,,1,,1,,,,,1,,1,,,,1,,,,
"LeR",1046,1,,,,1,,,1,,,1,,,,1,,1,,,,"LeR2",1,,1,,,1,,,1,,,,1,1,1,,,,,,"T"
"LeR",1047,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,1,,,,1,,,,1,,,,
"LeR",1048,1,,,,1,,,1,,1,,,,,1,,,1,,,"LeR2",1,,,1,,,1,,,1,,,1,1,,,,,,,"P"
"LeR",1049,,1,,,1,,,1,,1,,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1050,1,,,,1,,,1,,1,,,,,,1,1,,,,"LeR2",1,,1,,,1,,,,,,1,1,,,,1,,,,
"LeR",1051,1,,,,1,,,1,,,1,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,,1,,1,,,,,1,,,
"LeR",1052,1,,,,,,1,,1,,1,,,,1,,,1,,,"LeR2",,1,,1,,1,,,,1,,,1,,,,,,,,
"LeR",1053,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,,,1,1,,,,1,,,,
"LeR",1054,,,,1,1,,,1,,1,,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"LeR",1055,,,,1,1,,,1,,1,,,,,1,,,,1,,"LeR2",1,,,1,,1,,,,,1,,,1,,,,,,,
"LeR",1056,,,,1,1,,,1,,1,,,,,,1,,,,1,"LeR2",1,,1,,,1,,,,,1,,1,,,1,,,,,"D"
"LeR",1057,,2,,,,,1,,1,1,,1,,,1,,,,1,,"LeR2",1,,1,,,1,1,,,,1,,1,1,,1,,,,,"E"
"LeR",1058,1,,,,,,1,,1,,1,1,,,1,,1,,,,"LeR8",1,,1,,,1,1,,,,,1,1,1,,1,,,,,
"LeR",1059,1,,,,1,,1,,1,,1,,,,1,,,,1,,"LeR2",1,,1,,,1,1,,,,1,,1,1,,,,,,,
"LeR",1060,1,,,,1,,,1,,,1,,,,,1,,,1,,"LeR2",1,1,,1,,1,,,,,1,,1,,,1,,,,,
"LeR",1061,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,,1,,1,,,1,,,,,
"LeR",1062,1,,,,1,,,1,,1,,1,,,,1,,,,1,"LeR8",1,,1,,,1,,,,,1,,1,,1,1,,,,,
"LeR",1063,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR2",1,,,1,,1,1,,,,,1,1,,,,1,,,,
"LeR",1064,1,,,,1,,,1,,,1,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,,,1,1,,,,1,,,,
"LeR",1065,1,,,,1,,,1,,,1,,,,1,,,,1,,"LeR2",1,,,1,,1,,,,,,1,1,,,1,,,,,
"LeR",1066,1,,,,1,,,1,,,1,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,,,1,1,,,,1,,,,
"LeR",1067,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,,,1,1,1,,1,,,,,
"LeR",1068,1,,,,1,,,1,,1,,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,,1,,1,,,,1,,,,
"LeR",1069,1,,,,1,,,1,,1,,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"LeR",1070,1,,,,1,,,,1,,1,,,,,1,,1,,,"LeR2",,1,,1,,1,,,,,1,,1,,,,1,,,,
"LeR",1071,1,,,,1,,,1,,,1,,,,1,,1,,,,"LeR2",1,,1,,,1,,,,,,1,1,1,,,,,,,
"LeR",1072,1,,,,1,,1,,1,,1,1,,,1,,,,1,,"LeR2",,1,,1,,,,1,,,,1,1,1,,,,,,,
"LeR",1073,,1,,,1,,,,1,1,,,,,1,,,,1,,"LeR8",1,,,1,,1,,,,1,,,,,,,1,,,,
"LeR",1074,1,,,,1,,,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1075,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,,1,,1,,1,,,,,,
"LeR",1076,1,,,,1,,,,1,1,,,,,,1,1,,,,"LeR8",1,,1,,,1,,,,,1,,1,,,,1,,,,"T"
"LeR",1077,1,,,,,,1,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,,1,,1,,,,1,1,1,,,,,,
"LeR",1078,1,,,,1,,,1,,,1,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,,1,,1,,,,,,,,
"LeR",1079,,1,,,,,1,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,1,,,1,,,1,,,1,,,,,"T"
"LeR",1080,1,,,,1,,,1,,,1,,,,1,,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1081,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,1,,,,,,
"LeR",1082,,1,,,1,,,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1083,,,1,,1,,,1,,,1,,,,,1,,,,1,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1084,,1,,,,,1,,1,,1,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,,1,,,,,
"LeR",1085,,,1,,1,,,,1,,1,,,,1,,,,,1,"LeR8",1,,1,,,1,,,,,1,,1,,,,1,,,,
"LeR",1086,1,,,,1,,,,1,,1,,,,1,,,1,,,"LeR2",1,,,1,,1,,,,,1,,1,1,,,,,1,,"K"
"LeR",1087,,,,1,1,,,1,,1,,,,,,1,1,,,,"LeR8",,1,,1,,1,,,,,1,,1,,,,1,,,,
"LeR",1088,,1,,,,,1,,1,,1,,,,1,,,,1,,"LeR8",1,,1,,,1,1,,,1,,,1,1,,,,,,,
"LeR",1089,1,,,,,,1,,1,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,1,,1,,,,1,1,,,,,,,
"LeR",1090,,1,,,,,1,,1,,1,,,,1,,,,1,,"LeR8",1,,,1,,1,,,,1,,,1,,,1,,,,,
"LeR",1091,1,,,,,,1,,1,,1,,,,,1,,,1,,"LeR8",,1,,1,,1,,,1,,,,1,,1,,,,,,
"LeR",1092,1,,,,,,1,,1,,1,,,,1,,,1,,,"LeR8",1,,",",1,,1,,,1,,,,1,,,,,,1,,"K"
"LeR",1093,,,,1,1,,,,1,,1,,,,,1,,1,,,"LeR8",,1,,1,,1,1,,,,1,,1,1,,,,,1,,"K"
"LeR",1094,,1,,,,,1,,1,1,,,,,1,,,1,,,"LeR8",1,,1,,,1,,,1,,,,1,1,1,,,,,,
"LeR",1095,1,,,,,,1,,1,,1,,,,1,,,,,1,"LeR8",,1,,1,,1,1,,1,,,,1,1,1,,,,,,
"LeR",1096,,,,1,1,,,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1097,,1,,,,,1,,1,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1098,,,1,,,,1,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1099,1,,,,,,1,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,1,,,,1,,1,,,,,,
"LeR",1100,1,,,,1,,,1,,1,,,,,,1,1,,,,"LeR2",1,,1,,,1,,,1,,,,1,,1,,,,,,
"LeR",1101,,,,1,1,,,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1102,,,,1,,,1,,1,1,,,,,,1,1,,,,"LeR8",1,,1,,,1,,,,1,,,1,,1,,,,,,
"LeR",1103,,,,1,1,,,,1,,1,,,,,1,,1,,,"LeR8",,1,,1,,1,1,,,,1,,1,1,,,,,1,,"K"
"LeR",1104,,1,,,,,1,,1,1,,,,,1,,,1,,,"LeR8",1,,1,,,1,,,1,,,,1,1,1,,,,,,
"LeR",1105,1,,,,,,1,,1,,1,,,,1,,,,,1,"LeR8",,1,,1,,1,1,,1,,,,1,1,1,,,,,,
"LeR",1106,,,,1,1,,,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1107,,1,,,,,1,,1,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,,,,,,,
"LeR",1108,,,1,,,,1,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1109,1,,,,,,1,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,1,,,,1,,1,,,,,,
"LeR",1110,1,,,,1,,,1,,1,,,,,,1,1,,,,"LeR2",1,,1,,,1,,,1,,,,1,,1,,,,,,
"LeR",1111,,,,1,1,,,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,,,1,,,,,
"LeR",1112,,,,1,,,1,,1,1,,,,,,1,1,,,,"LeR8",1,,1,,,1,,,,1,,,1,,1,,,,,,
"LeR",1113,,,,1,1,,,1,,1,,,,,1,,,,,1,"LeR8",1,,1,,,1,,,,,,1,1,,,,1,,,,
"LeR",1114,1,,,,2,,1,,1,1,,,,,,1,1,,,,"LeR8",1,,1,,,1,,,,1,,,,,,,1,,,,
"LeR",1115,1,,,,1,,,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1116,1,,,,,,1,,1,1,,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,1,,,1,,1,,,,,,
"LeR",1117,,1,,,1,,,,1,1,,,,,1,,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,1,,1,,,,,
"LeR",1118,,1,,,1,,,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,,1,,1,1,,1,,,,,
"LeR",1119,,,1,,,,1,,1,,1,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,1,1,,,,,,
"LeR",1120,,,1,,1,,,,1,,1,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,1,,,1,,1,,,,,,
"LeR",1121,,,1,,,,1,,1,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"LeR",1122,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR2",1,,1,,,1,1,,,1,,,1,,1,,,,,,
"LeR",1123,,,,1,,,1,,1,,1,,,,1,,,,1,,"LeR8",,1,,1,,1,,,,,1,,1,1,1,,,,,,
"LeR",1124,,,,1,,,1,,1,,1,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"LeR",1125,,,1,,,,1,,1,1,,,,,1,,,1,,,"LeR8",1,,,1,,1,,,,1,,,1,,,,1,,,,
"LeR",1126,,1,,,,,1,,1,,1,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,1,,,,,,
"LeR",1127,,,1,,,,1,,1,,1,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,1,,,1,1,1,,,,,,
"LeR",1128,,,,1,1,,,,1,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"LeR",1129,,,,1,1,,,1,,,1,,,,1,,1,,,,"LeR8",1,,1,,,1,,,,1,,,1,,1,,,,,,"TR"
"LeR",1130,1,,,,,,1,,1,,1,,,,1,,1,,,,"LeR8",1,,1,,,1,,,,1,,,1,1,1,,,,,,"T"
"LeR",1131,,,1,,,,1,,1,,1,,,,,1,1,,,,"LeR8",1,,1,,,1,1,,,1,,,1,1,1,,,,1,,"T"
"LeR",1132,,,,1,1,,,,1,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,,1,,1,,,,1,,1,,"K"
"LeR",1133,1,,,,,,1,1,,,1,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,2,,,,,,,,,1,,
"LeR",1134,1,,,,1,,,1,,1,,,,,1,,,,,1,"LeR8",1,,1,,,1,,,,3,,,1,,,,,,,,
"LeR",1135,,1,,,,,1,1,,,1,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LeR",1136,1,,,,1,,,,1,1,,,,,1,,,,1,,"LeR8",1,,,1,,1,,,1,,,,1,1,,,,,,,
"LeR",1137,1,,,,,,1,1,,,1,,,,,1,1,,,,"LeR2",1,,,1,,1,,,,1,,,1,,,,,,1,,
"LeR",1138,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR8",1,,,1,,1,,,,1,,,1,,,,,,,,
"LeR",1139,1,,,,,,1,1,,,1,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1140,1,,,,1,,,1,,1,,,,,,1,1,,,,"LeR2",1,,,1,,1,,,1,,,,1,,,,,,,,
"LeR",1141,1,,,,,,1,1,,,1,,,,,1,,1,,,"LeR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1142,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,"Pousette"
"LeR",1143,1,,,,,,1,1,,,1,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,2,,,1,1,,,,,,,
"LeR",1144,1,,,,,,1,,1,,1,,,,1,,,,1,,"LeR2",1,,,,,,,,,1,,,1,,,1,,,,,"Pb voiture"
"LeR",1145,1,,,,,,1,,1,,1,,,,,1,,1,,,"LeR2",1,,,1,,1,,,1,,,,1,,1,1,,,,,
"LeR",1146,,1,,,1,,,,1,1,,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,1,,,1,,,1,1,1,1,,
"LeR",1147,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR8",1,,,1,,1,,,1,,,,1,,,,,,,,
"LeR",1148,1,,,,,,1,1,,1,,,,,,1,,,1,,"LeR8",1,,,1,,1,,,,,1,,1,,,,,,,,
"LeR",1149,1,,,,,,1,,1,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1150,1,,,,,,1,1,,,1,,,,,1,,,1,,"LeR2",1,,1,,,1,,,,,3,,1,1,,,,,,,
"LeR",1151,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1152,1,,,,,,1,1,,,1,,,,,1,,,1,,"LeR2",1,,1,,,1,,,,2,,,1,,,,,,,,
"LeR",1153,1,,,,1,,,1,,1,,,,,,1,,,,1,"LeR8",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1154,1,,,,1,,,1,,1,,,,,,1,1,,,,"LeR8",1,,1,,,1,,,1,,,,,,,,1,,1,,
"LeR",1155,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR2",1,,,1,,1,,,1,,,,,,,,1,,,,
"LeR",1156,,1,,,,,1,1,,1,,,,,1,,,,,1,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1157,1,,,,1,,,,,,1,,,,1,,,,,1,"LeR2",1,,,1,,1,,,1,,,,1,,,,,,,,
"LeR",1158,,1,,,,,1,1,,,1,,,,,1,,,1,,"LeR2",1,,1,,,1,,,,3,,,,1,,,,,,,
"LeR",1159,,1,,,1,,,1,,1,,,,,,1,,,,1,"LeR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1160,,1,,,1,,,1,,1,,,,,1,,,,,1,"LeR2",1,,1,,,1,,,1,,,,,,,,,,,,
"LeR",1161,,,1,,,,1,1,,1,,,,,,1,1,,,,"LeR2",1,,1,,,1,,,,3,,,1,1,,,,,1,,
"LeR",1162,1,,,,,,1,,,,1,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,2,,,1,1,,,,,,,
"LeR",1163,1,,,,,,1,1,,1,,,,,,1,,,,1,"LeR8",1,,1,,,1,,,,2,,,1,1,,,,,,,
"LeR",1164,1,,,,,,1,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1165,1,,,,,,1,,1,,1,,,,,1,,,1,,"LeR8",1,,1,,,1,,,1,,,,,1,,,,,,,
"LeR",1166,1,,,,,,1,1,,,1,,,,,1,1,,,,"LeR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1167,1,,,,1,,,1,,,1,,,,,1,,,1,,"LeR8",1,,,1,,1,,,,3,,,1,1,1,1,,,,,
"LeR",1168,,1,,,,,1,1,,1,,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1169,,1,,,,,1,1,,,1,,,,1,,1,,,,"LeR2",1,,1,,,1,,,,1,,,,1,,,,,,,
"LeR",1170,1,,,,,,1,,1,1,,,,,1,,,1,,,"LeR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1171,1,,,,,,1,1,,,1,,,,1,,,,1,,"LeR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1172,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR2",1,,,1,,1,,,1,,,,1,1,,,,,,,
"LeR",1173,,1,,,,,1,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"LeR",1174,,1,,,,,1,,,,1,,,,,1,,,1,,"LeR2",1,,1,,,1,,,,,2,,1,,,,,,,"poussette",
"LeR",1175,1,,,,,,1,,1,,1,,,,1,,,,1,,"LeR8",,1,,1,,1,,,1,,,,,,,,1,,,,
"LeR",1176,1,,,,,,1,1,,,1,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,,2,,1,,,,,1,,,
"LeR",1177,1,,,,,,1,1,,,1,,,,,1,,1,,,"LeR2",1,,1,,,1,,,1,,,,,,1,,,,,,
"LeR",1178,1,,,,,,1,,1,1,,,,,,1,,1,,,"LeR2",,1,1,,,1,,,1,,,,,,,,1,,1,,
"LeR",1179,1,,,,,,1,1,,,1,,,,,1,,,1,,"LeR2",1,,1,,,1,,,,2,,,1,1,,,,,,,
"LeR",1180,1,,,,,,1,,1,1,,,,,,1,,,,1,"LeR2",1,,1,,,1,,,,2,,,1,1,,,,,,"Pb voiture",
"LeR",1181,1,,,,,,1,1,,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,1,,,1,,,,,,,,
"LeR",1182,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,,1,,,,,,,1,1,,,
"LeR",1183,1,,,,,,1,1,,1,,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,2,,,1,,,,,,,,
"LeR",1184,1,,,,,,1,1,,1,,,,,1,,,,,1,"LeR8",1,,1,,,1,,,,3,,,1,1,,,,,,,
"LeR",1185,1,,,,,,1,1,,,,,,,1,,,1,,,"LeR2",1,,1,,,1,,,1,,,,1,1,,,,,,,"Pb bus"
"LeR",1186,1,,,,,,1,,1,,,,,,1,,,,1,,"LeR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1187,,1,,,,,1,1,,,1,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1188,,1,,,,,1,1,,1,,,,,,1,1,,,,"LeR2",,1,1,,,1,,,,2,,,1,1,,,,,,,
"LeR",1189,1,,,,,,1,1,,,1,,,,,1,,1,,,"LeR2",,1,,1,,1,,,,2,,,,,,,,1,,,
"LeR",1190,,1,,,,,1,1,,,1,,,,1,,,1,,,"LeR2",1,,1,,,1,,,,1,,,,1,1,1,,,,,
"LeR",1191,,1,,,,,1,1,,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,1,,,1,1,,,,,,,,
"LeR",1192,1,,,,,,1,1,,,1,,,,,1,,,,1,"LeR2",,1,1,,,1,,,1,,,1,,,,,,,,,
"LeR",1193,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,,3,,,,,,,,,,,
"LeR",1194,1,,,,1,,,1,,,1,,,,,1,,1,,,"LeR8",1,,1,,,1,,,1,,,,1,1,,1,,1,1,,
"LeR",1195,1,,,,,,1,,1,,1,,,,,1,,,1,,"LeR8",1,,,1,,1,,,1,,,,1,1,,,,,,,
"LeR",1196,1,,,,,,1,1,,,1,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,2,,,1,,,,,,,,
"LeR",1197,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR8",1,,1,,,1,,,1,,,,1,1,,,,,,,"poussette"
"LeR",1198,1,,,,,,1,1,,1,,,,,,1,1,,,,"LeR2",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1199,1,,,,,,1,1,,1,,,,,,1,1,,,,"LeR8",1,,1,,,1,,,,2,,,1,,,,,,,,
"LeR",1200,1,,,,,,1,,,1,,,,,,1,,,,1,"LeR2",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1201,1,,,,,,1,,,,1,,,,,1,,,,1,"LeR8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1202,1,,,,,,1,,1,,1,,,,,1,,1,,,"LeR8",,1,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1203,,1,,,,,1,1,,,1,,,,,1,,1,,,"LeR2",1,,,1,,1,,,,,3,,1,1,,,,,,,
"LeR",1204,1,,,,,,1,1,,1,,,,,1,,,,1,,"LeR8",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1205,1,,,,,,1,1,,,1,,,,1,,,,1,,"LeR2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1206,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,3,,,1,,,,,,,,
"LeR",1207,1,,,,,,1,1,,1,,,,,,1,,,1,,"LeR2",1,,1,,,1,,,,1,,,1,,,,,,,,
"LeR",1208,1,,,,,,1,1,,1,,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,2,,,1,,,,,,,,
"LeR",1209,1,,,,,,1,,1,1,,,,,,1,1,,,,"LeR2",1,,1,,,1,,,,,1,,1,,,,,,,,
"LeR",1210,1,,,,,,1,1,,1,,,,,,1,,1,,,"LeR2",1,,1,,,1,,,,1,,,1,1,1,1,,1,1,,
"LeR",1211,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR2",1,,1,,,1,,,1,,,,1,1,,1,,,,,
"LeR",1212,1,,,,,,1,1,,,1,,,,,1,,1,,,"LeR8",1,,1,,,1,,,,3,,,1,1,,1,,,,,
"LeR",1213,1,,,,,,1,1,,1,,,,,1,,,1,,,"LeR7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1214,1,,,,1,,,1,,1,,,,,1,,,,,1,"LeR3",1,,1,,,1,,,,1,,,,,,,1,,,,
"LeR",1215,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR3",1,,1,,,1,,,,1,,,,,,,1,,,,
"LeR",1216,,1,,,1,,,1,,1,,,,,,1,,1,,,"LeR7",,1,1,1,,1,,,,1,,,,1,,,,,,,
"LeR",1217,1,,,,1,,,1,,,1,,,,,1,,,1,,"LeR7",1,,1,,,1,,,,1,,,,,,,1,,,,
"LeR",1218,,1,,,,,1,1,,1,,,,,1,,,1,,,"LeR3",1,,1,,,1,,,,1,,,1,,,,,,,,
"LeR",1219,1,,,,,,1,1,,1,,,,,1,,,,,1,"LeR7",1,,1,,,1,,,1,,,,1,,,,,,,,
"LeR",1220,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR3",1,,1,,,1,,,1,,,,,1,1,,,,,,
"LeR",1221,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR3",1,,1,,,1,,,,1,,,,1,,,,,,,
"LeR",1222,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR7",1,,1,,,1,,,1,,,,,1,,,,,,,
"LeR",1223,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR7",1,,1,,,,1,,1,,,,1,1,,,,,,,
"LeR",1224,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR7",1,,1,,,1,,,1,,,,,,,,1,,,,
"LeR",1225,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR7",1,,1,,,1,,,1,,,,,,,,1,,,,
"LeR",1226,1,,,,,,1,,1,,1,,,,,1,,,1,,"LeR7",,1,,1,,1,,,1,,,,1,1,,,,,,,
"LeR",1227,,1,,,,,1,1,,1,,,,,,1,,1,,,"LeR7",1,,1,,,1,,,,1,,,,,,,1,,,,
"LeR",1228,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR3",1,,1,,,1,,,,1,,,,1,,,,,,,
"LeR",1229,1,,,,,,1,,1,1,,,,,1,,,1,,,"LeR3",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1230,1,,,,,,1,1,,1,,,,,1,,1,,,,"LeR3",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1231,1,,,,1,,,1,,1,,,,,,1,,1,,,"LeR7",1,,1,,,1,,,1,,,,,1,,,,,,,
"LeR",1232,,1,,,,,1,1,,1,,,,,1,,,1,,,"LeR7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1233,1,,,,1,,,1,,1,,,,,1,,,,1,,"LeR3",1,,1,,,1,,,1,,,,1,1,,,,,,,
"LeR",1234,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR7",1,,1,,,1,,,,1,,,1,1,,,,,1,,
"LeR",1235,1,,,,,,1,,1,1,,,,,1,,,,1,,"LeR7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1236,1,,,,,,1,,1,1,,,,,,1,,,1,,"LeR7",1,,1,,,1,,,,1,,,1,1,1,,,,,,
"LeR",1237,1,,,,1,,,1,,1,,,,,,1,,,,1,"LeR7",1,,1,,,1,,,1,,,,,,,,1,,,,
"LeR",1238,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR3",1,,1,,,1,,,,1,,,,1,,,,,,,
"LeR",1239,,1,,,,,1,1,,1,,,,,1,,1,,,,"LeR3",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1240,1,,,,,,1,1,,1,,,,,,1,,1,,,"LeR7",1,,1,,,1,,,,1,,,1,,,,,,,,
"LeR",1241,1,,,,,,1,,1,1,,,,,1,,,,,1,"LeR3",1,,,,1,1,,,1,,,,1,1,,1,,,,,
"LeR",1242,1,,,,,,1,1,,1,,,,,1,,,,,1,"LeR3",1,,,1,,1,,,,1,,,1,1,,,,,,,
"LeR",1243,1,,,,,,1,1,,1,,,,,,1,,,,1,"LeR3",,1,,1,,1,,,,1,,,1,1,,,,,,,
"LeR",1244,1,,,,,,1,1,,1,,,,,,1,,1,,,"LeR7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1245,1,,,,1,,,1,,1,,,,,,1,,,1,,"LeR3",1,,1,,,1,,,,1,,,1,1,,,,,,,
"LeR",1246,1,,,,,,1,,1,1,,,,,,1,,,1,,"LeR3",1,,1,,,1,,,1,,,,,1,,,,,,,
"LeR",1247,1,,,,,,1,,1,1,,,,,,1,,,1,,"LeR3",1,,,1,,1,,,1,,,,,1,,,,,,,
